nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,crystal_system,a,b,c,alpha,beta,gamma,element_1,element_2,element_3,atomic_num1,atomic_num2,atomic_num3
10,Cl-Fe-Rb,247.7665043,3.319808711,24.77665043,-4.515008522,-1.515775469,FALSE,0.3602,3.4048,3.0446,3.02655575,FALSE,FALSE,TRUE,FM,8,0.03228846459,4,Hexagonal,6.979655649,6.979655649,5.872783,90,90,119.9999967,Cl,Fe,Rb,17,26,37
5,F-Fe-Rb,75.18858463,4.379630216,15.03771693,-5.528833986,-2.491835549,FALSE,0,,,3.28820737,FALSE,TRUE,TRUE,FM,4.0002245,0.05320255089,4.0002245,Cubic,4.220695,4.220695,4.220695,90,90,90,F,Fe,Rb,9,26,37
5,Fe-O-Rb,66.20594225,4.748188766,13.24118845,-6.023394786,-1.161925496,FALSE,0,,,0.87392179,FALSE,TRUE,TRUE,FM,5.4673062,0.08258029437,5.4673062,Cubic,4.045439,4.045439,4.045439,90,90,90,Fe,O,Rb,26,8,37
5,Gd-O-Rb,89.43882186,5.397491439,17.88776437,-8.289154804,-2.306465308,FALSE,0,,,-0.06492157,FALSE,TRUE,TRUE,FiM,5.003271,0.05594070781,5.003271,Cubic,4.472071,4.472071,4.472071,90,90,90,Gd,O,Rb,64,8,37
10,Br-Ge-Rb,359.3296,3.676821055,35.93296,-3.521180597,-1.468651213,TRUE,3.1238,2.1729,-0.9509,-0.94583715,FALSE,FALSE,FALSE,NM,0,0,0,Monoclinic,7.45264327,6.152178918,8.145619223,74.1795581,90,90,Br,Ge,Rb,35,32,37
20,Br-Ge-Rb,712.820035,3.706940248,35.64100175,-3.519707474,-1.467178091,FALSE,1.9851,2.2559,0.2708,0.35950759,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,7.62829121,8.26688561,11.30344188,90,90,90,Br,Ge,Rb,35,32,37
20,Cl-Ge-Rb,632.45572,2.777474782,31.622786,-3.902282503,-1.672448122,FALSE,2.5704,2.7825,0.2121,2.78261934,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,7.29946596,7.98976514,10.8443874,90,90,90,Cl,Ge,Rb,17,32,37
10,Cl-Ge-Rb,311.8706331,2.816279615,31.18706331,-3.921218277,-1.691383896,TRUE,3.7529,3.1153,-0.6376,-0.59130203,FALSE,FALSE,FALSE,NM,0,0,0,Monoclinic,5.834404792,6.98791184,7.952852245,90,105.8771394,90,Cl,Ge,Rb,17,32,37
20,Ge-I-Rb,816.7220153,4.382072002,40.83610076,-3.065395051,-1.060662855,FALSE,2.1987,3.5438,1.3451,1.36837459,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.69061112,10.30008669,16.90456321,90,90,90,Ge,I,Rb,32,53,37
5,Ge-I-Rb,206.9055618,4.324357746,41.38111237,-3.057070348,-1.052338153,FALSE,0.554,2.5407,1.9867,2.08044408,TRUE,FALSE,FALSE,NM,0,0,0,Cubic,5.91458197,5.91458197,5.91458197,90,90,90,Ge,I,Rb,32,53,37
5,Ge-O-Rb,61.56534999,5.559085832,12.31307,-5.576472036,-1.484401417,FALSE,0,,,2.32990683,FALSE,TRUE,TRUE,FM,1.000886,0.01625729408,1.000886,Cubic,3.948621,3.948621,3.948621,90,90,90,Ge,O,Rb,32,8,37
5,F-Hg-Rb,94.14788544,6.050618362,18.82957709,-3.636118128,-2.231189525,TRUE,0.6454,-0.6049,-1.2503,-1.06282461,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,4.54921913,4.54921913,4.54921913,90,90,90,F,Hg,Rb,9,80,37
5,Hg-O-Rb,83.95126452,6.607560251,16.7902529,-3.700536122,-0.4711366665,FALSE,0,,,-0.29972972,FALSE,TRUE,TRUE,FM,1.5159997,0.0180580925,1.5159997,Cubic,4.378672,4.378672,4.378672,90,90,90,Hg,O,Rb,80,8,37
5,Ho-O-Rb,90.98740981,5.445794619,18.19748196,-6.384995896,-2.297994955,FALSE,0,,,-0.34022893,FALSE,TRUE,TRUE,FiM,1.9993839,0.02197429187,1.9993839,Cubic,4.497734,4.497734,4.497734,90,90,90,Ho,O,Rb,67,8,37
5,I-O-Rb,183.5474528,2.355550734,36.70949056,-3.848607274,-0.386468956,FALSE,0.408,-1.3643,-1.7723,-1.36433535,FALSE,FALSE,FALSE,NM,2.38E-05,1.30E-07,2.38E-05,Monoclinic,7.534233304,6.955180104,5.467492271,71.20474656,133.55121,117.8795321,I,O,Rb,53,8,37
5,I-O-Rb,92.30058405,4.684210199,18.46011681,-4.842215484,-1.380077166,TRUE,2.8369,3.9934,1.1565,1.31715203,TRUE,FALSE,FALSE,NM,0,0,0,Trigonal,4.519323495,4.519324409,4.519323165,89.71652165,89.71650902,89.71651552,I,O,Rb,53,8,37
10,Br-In-Rb,375.4711262,3.891822754,37.54711262,-3.229154639,-1.549396078,FALSE,1.3264,1.9302,0.6038,0.60909934,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,8.097740359,8.097740359,8.097740359,60,60,60,Br,In,Rb,35,49,37
5,Br-In-Rb,188.6232564,3.873507171,37.72465127,-3.213021126,-1.533262565,FALSE,0,,,1.7062804,FALSE,TRUE,FALSE,NM,0.0007017,3.72E-06,0.0007017,Monoclinic,5.735617186,5.735617186,5.73371368,89.92559992,89.92559992,90.07227499,Br,In,Rb,35,49,37
10,Br-In-Rb,374.0773743,3.906323057,37.40773743,-3.219485888,-1.539727327,FALSE,0,1.2689,1.2898,1.28168402,FALSE,TRUE,FALSE,NM,0.0003359,8.98E-07,0.00016795,Trigonal,8.082918591,8.082918591,8.082919167,60.07849157,60.07849157,60.0784894,Br,In,Rb,35,49,37
10,Cl-In-Rb,327.4231438,3.110321793,32.74231438,-3.626095887,-1.769032328,TRUE,1.6773,2.5584,0.8811,0.88647718,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,7.736445266,7.736445266,7.736445266,60,60,60,Cl,In,Rb,17,49,37
5,Cl-In-Rb,162.1025826,3.141194063,32.42051652,-3.589622518,-1.732558959,FALSE,0,,,2.13472303,FALSE,TRUE,FALSE,NM,0.000947,5.84E-06,0.000947,Monoclinic,5.451542177,5.452959756,5.453123337,90.29383279,90.13918602,90.03015875,Cl,In,Rb,17,49,37
5,Cl-In-Rb,162.1034722,3.141176824,32.42069444,-3.58963095,-1.732567391,FALSE,0,,,2.34241135,FALSE,TRUE,FALSE,NM,0.001062,6.55E-06,0.001062,Tetragonal,5.452333292,5.452333292,5.452959709,89.83798278,89.83798278,90.13919047,Cl,In,Rb,17,49,37
10,Cl-In-Rb,322.5416523,3.157394813,32.25416523,-3.593625189,-1.73656163,FALSE,0,1.9815,2.0028,1.98854091,FALSE,TRUE,FALSE,NM,0.0002184,6.77E-07,0.0001092,Trigonal,7.696961767,7.696961767,7.696961226,60.01451065,60.01451065,60.01451179,Cl,In,Rb,17,49,37
10,F-In-Rb,197.6757546,4.322484246,19.76757546,-4.627204056,-2.732375112,FALSE,2.4848,3.575,1.0902,1.17813364,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,6.538670726,6.538670726,6.538670726,60,60,60,F,In,Rb,9,49,37
10,H-In-Rb,173.2525837,3.89724135,17.32525837,-2.831721673,-0.04668024658,FALSE,0,,,3.17984063,FALSE,TRUE,FALSE,NM,0.0002466,1.42E-06,0.0001233,Cubic,6.257462264,6.257462264,6.257462264,60,60,60,H,In,Rb,1,49,37
10,I-In-Rb,478.749116,4.030386077,47.8749116,-2.760979151,-1.129017778,FALSE,0,,,1.77760341,FALSE,TRUE,FALSE,NM,0.0008572,1.79E-06,0.0004286,Cubic,8.78093969,8.78093969,8.78093969,60,60,60,I,In,Rb,53,49,37
5,In-O-Rb,82.58873203,4.992028228,16.51774641,-4.96813082,-1.248831023,FALSE,0,,,1.33419784,FALSE,TRUE,TRUE,FM,1.999988,0.02421623326,1.999988,Cubic,4.354854,4.354854,4.354854,90,90,90,In,O,Rb,49,8,37
5,Ir-O-Rb,64.44276112,8.39208835,12.88855222,-6.137988264,-1.20283638,FALSE,0,,,3.48907438,FALSE,TRUE,TRUE,FM,1.2001501,0.01862350525,1.2001501,Cubic,4.009203,4.009203,4.009203,90,90,90,Ir,O,Rb,77,8,37
5,Li-O-Rb,73.00276698,3.19373249,14.6005534,-4.24320535,-0.6939557287,FALSE,0,,,-0.92629521,FALSE,TRUE,TRUE,FM,4.0000864,0.05479362722,4.0000864,Cubic,4.179392,4.179392,4.179392,90,90,90,Li,O,Rb,3,8,37
20,Cl-Mg-Rb,517.5074354,2.774030075,25.87537177,-3.908508912,-2.277186098,TRUE,4.7503,4.5147,-0.2356,-0.16227722,TRUE,FALSE,FALSE,NM,2.00E-07,3.86E-10,5.00E-08,Hexagonal,7.09539857,7.09539909,11.86949791,90,90,120.0000023,Cl,Mg,Rb,17,12,37
30,Cl-Mg-Rb,767.700462,2.804963513,25.5900154,-3.90693355,-2.275610736,FALSE,4.6099,4.4868,-0.1231,-0.04895422,TRUE,FALSE,FALSE,NM,0,0,0,Hexagonal,7.095199629,7.095199755,17.60876029,89.99999958,89.99999952,119.9992818,Cl,Mg,Rb,17,12,37
30,F-Mg-Rb,416.3762264,3.990498651,13.87920755,-5.172563004,-3.503474806,FALSE,6.6647,5.1121,-1.5526,-1.49309183,TRUE,FALSE,FALSE,NM,0,0,0,Hexagonal,5.822173347,5.822173752,14.18328167,89.99999343,90.00000791,119.9981098,F,Mg,Rb,9,12,37
30,F-Mg-Rb,593.1969831,2.801006777,19.77323277,-4.609099075,-2.940010877,FALSE,2.2027,0.5104,-1.6923,-1.57445838,FALSE,FALSE,FALSE,NM,0.0028227,4.76E-06,0.00047045,Hexagonal,6.906875933,6.906875933,14.358365,90,90,119.9999994,F,Mg,Rb,9,12,37
5,F-Mg-Rb,66.77191431,4.147324483,13.35438286,-5.17835363,-3.509265432,TRUE,6.9384,5.448,-1.4904,-1.46936985,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,4.056934,4.056934,4.056934,90,90,90,F,Mg,Rb,9,12,37
30,H-Mg-Rb,428.6656152,2.621668556,14.28885384,-2.884899171,-0.3255984899,TRUE,2.5405,2.5033,-0.0372,-0.00010926,FALSE,FALSE,FALSE,NM,0,0,0,Hexagonal,5.886684253,5.886683969,14.28385677,90.00000007,90.00000047,119.9997561,H,Mg,Rb,1,12,37
5,Mg-O-Rb,73.81009484,3.549445501,14.76201897,-4.88328735,-1.389728299,FALSE,0,,,0.22039098,FALSE,TRUE,TRUE,FM,3,0.04064484684,3,Cubic,4.194742,4.194742,4.194742,90,90,90,Mg,O,Rb,12,8,37
10,Br-Mn-Rb,316.2959884,3.991201625,31.62959884,-4.54205504,-1.581728169,FALSE,0,,,1.32449664,FALSE,TRUE,TRUE,FM,9.9999991,0.03161595299,4.99999955,Hexagonal,7.50776348,7.507771222,6.47950108,90,90,120.0000291,Br,Mn,Rb,35,25,37
30,Br-Mn-Rb,955.5399879,3.963416746,31.85133293,-4.543790979,-1.583464108,TRUE,1.2465,1.873,0.6265,0.68374999,TRUE,FALSE,TRUE,FM,29.9999999,0.03139586023,4.999999983,Hexagonal,12.99505335,12.9951733,6.53335065,90.00063838,89.99892932,119.9949439,Br,Mn,Rb,35,25,37
30,Cl-Mn-Rb,789.361176,3.114640126,26.3120392,-4.961344522,-1.823712653,TRUE,1.3133,2.7553,1.442,1.55256938,FALSE,FALSE,TRUE,FM,29.9999996,0.03800541566,4.999999933,Hexagonal,7.155895928,7.155895691,17.79950594,90.00000314,90.0000048,119.9979055,Cl,Mn,Rb,17,25,37
5,F-Mn-Rb,75.81974583,4.323308649,15.16394917,-6.190304176,-3.014906923,TRUE,2.9437,3.5092,0.5655,0.70073129,FALSE,FALSE,TRUE,FM,5.0000009,0.06594589371,5.0000009,Cubic,4.23247214,4.23247214,4.23247214,90,90,90,F,Mn,Rb,9,25,37
5,Mn-O-Rb,65.90328142,4.747142635,13.18065628,-6.375374634,-1.375506528,FALSE,0,,,0.63483049,FALSE,TRUE,TRUE,FiM,1.9943766,0.03026217446,1.9943766,Cubic,4.039265,4.039265,4.039265,90,90,90,Mn,O,Rb,25,8,37
5,Mo-O-Rb,66.57386524,5.722029564,13.31477305,-7.286910316,-1.950315246,FALSE,0,,,3.45564849,FALSE,TRUE,TRUE,FM,1.0001833,0.01502366276,1.0001833,Cubic,4.052919,4.052919,4.052919,90,90,90,Mo,O,Rb,42,8,37
5,N-O-Rb,95.30445599,2.569493494,19.0608912,-6.253632308,-1.418511711,TRUE,3.0415,1.7099,-1.3316,-1.33142892,TRUE,FALSE,FALSE,NM,0.0001497,1.57E-06,0.0001497,Trigonal,4.75126996,4.751269516,4.751269755,72.80689611,72.80690648,72.80690225,N,O,Rb,7,8,37
10,N-O-Rb,149.8692515,3.267970943,14.98692515,-6.236083325,-1.400962728,FALSE,3.1172,2.5257,-0.5915,-0.54198523,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.8902325,5.31012834,5.77135798,90,90,90,N,O,Rb,7,8,37
10,N-O-Rb,182.0964439,2.689609685,18.20964439,-6.230497723,-1.395377126,FALSE,3.0358,1.7794,-1.2564,-1.17573553,TRUE,FALSE,FALSE,NM,0,0,0,Trigonal,9.043921902,6.051993933,6.051993933,60,47.99633671,47.99633671,N,O,Rb,7,8,37
45,N-O-Rb,678.5479925,3.248049719,15.07884428,-6.236590271,-1.404407869,FALSE,3.1172,2.5257,-0.5915,-0.54198523,FALSE,FALSE,,,,,,Trigonal,10.33967689,10.3396764,7.32885327,90,90,120.0000006,N,O,Rb,7,8,37
45,N-O-Rb,870.4031761,2.532111184,19.3422928,-6.214186575,-1.379065978,FALSE,3.1341,1.873,-1.2611,-1.16522056,FALSE,FALSE,FALSE,NM,0.0021172,2.43E-06,0.0002352444444,Trigonal,11.6606432,11.6606432,7.391708,90,90,119.9999954,N,O,Rb,7,8,37
5,N-O-Rb,101.426685,2.41439597,20.285337,-6.232598406,-1.397477809,FALSE,2.9815,1.4324,-1.5491,-1.48695673,FALSE,FALSE,FALSE,NM,0,0,0,Trigonal,4.708980741,4.708980741,4.708980346,81.70017533,81.70017533,81.70017263,N,O,Rb,7,8,37
5,Na-O-Rb,92.81920018,2.798999739,18.56384004,-3.935398672,-0.4995894683,FALSE,0,,,-1.41302698,FALSE,TRUE,TRUE,FM,4.0000746,0.0430953358,4.0000746,Cubic,4.527717,4.527717,4.527717,90,90,90,Na,O,Rb,11,8,37
5,Nb-O-Rb,68.86332418,5.45864123,13.77266484,-7.941458902,-2.753732846,FALSE,1.3563,2.8109,1.4546,1.5904302,FALSE,FALSE,FALSE,NM,0.000371,5.39E-06,0.000371,Cubic,4.098856,4.098856,4.098856,90,90,90,Nb,O,Rb,41,8,37
20,Nb-O-Rb,354.3346449,4.243448232,17.71673225,-8.024195444,-2.836469388,TRUE,3.3093,3.0316,-0.2777,-0.21774262,FALSE,FALSE,FALSE,NM,0,0,0,Triclinic,5.145686136,8.4724441,8.991564092,114.2100765,93.50123908,94.76049878,Nb,O,Rb,41,8,37
20,Nb-O-Rb,351.06995,4.28290921,17.5534975,-7.999876077,-2.812150021,FALSE,2.8197,3.0435,0.2238,0.28774113,FALSE,FALSE,FALSE,NM,0.0002853,8.13E-07,7.13E-05,Monoclinic,6.526222077,6.526222077,8.332043643,86.59608804,86.59608804,82.93079755,Nb,O,Rb,41,8,37
10,Br-Ni-Rb,292.0606172,4.365096885,29.20606172,-3.600229622,-1.316278474,TRUE,0.4723,1.5576,1.0853,1.24427153,FALSE,FALSE,TRUE,FM,3.9999999,0.01369578664,1.99999995,Hexagonal,7.3562059,7.356206957,6.23210219,90,90,120.0000034,Br,Ni,Rb,35,28,37
10,Cl-Ni-Rb,247.980955,3.355084902,24.7980955,-4.01275916,-1.551503014,TRUE,0.7089,2,1.2911,1.42430059,FALSE,FALSE,TRUE,FM,4.0000002,0.01613027178,2.0000001,Hexagonal,6.97274846,6.972747066,5.88951826,90,90,119.9999969,Cl,Ni,Rb,17,28,37
30,F-Ni-Rb,420.4561769,4.766652436,14.0152059,-5.11621333,-2.617191799,TRUE,4.6929,3.7853,-0.9076,-0.76780246,TRUE,FALSE,TRUE,FM,11.999999,0.02854042742,1.999999833,Hexagonal,5.832151668,5.832153553,14.27342523,89.99999687,89.99999394,119.9990536,F,Ni,Rb,9,28,37
5,Ni-O-Rb,66.52489447,4.796523065,13.30497889,-4.971713716,-0.648221332,FALSE,0,,,0.98607854,FALSE,TRUE,TRUE,FM,3.870179,0.05817640195,3.870179,Cubic,4.051925,4.051925,4.051925,90,90,90,Ni,O,Rb,28,8,37
5,Np-O-Rb,79.79700012,7.709227978,15.95940002,-8.831984582,-3.074963598,FALSE,0,,,5.06045946,FALSE,TRUE,TRUE,FM,2,0.02506359884,2,Cubic,4.305523938,4.305542684,4.304774406,90.28442337,90.28837595,89.67589711,Np,O,Rb,93,8,37
5,O-Os-Rb,62.7646902,8.563889218,12.55293804,-6.930602086,-1.517663552,FALSE,0,,,4.31284446,FALSE,TRUE,FALSE,NM,0.0017219,2.74E-05,0.0017219,Cubic,3.974097,3.974097,3.974097,90,90,90,O,Os,Rb,8,76,37
10,O-Os-Rb,160.1466519,6.712720462,16.01466519,-7.021161255,-1.608222721,TRUE,0,,,2.72437915,FALSE,TRUE,TRUE,FM,1.8154539,0.01133619641,0.90772695,Trigonal,5.469656641,5.483280644,6.927613491,66.78673358,66.84335152,59.91492004,O,Os,Rb,8,76,37
60,O-P-Rb,1293.44674,2.53331172,21.55744567,-5.750318731,-1.499758978,FALSE,0.0949,0.0555,-0.0394,0.05542778,TRUE,FALSE,TRUE,FM,11.9993545,0.009277037954,0.9999462083,Monoclinic,18.857954,7.534718,9.14706901,84.3767658,90,90,O,P,Rb,8,15,37
20,O-P-Rb,330.3261196,3.306534152,16.51630598,-6.929038705,-2.678478952,TRUE,5.1119,4.5969,-0.515,-0.40788997,TRUE,FALSE,FALSE,NM,0,0,0,Monoclinic,4.23479786,6.481794279,13.12275816,66.49759589,90,90,O,P,Rb,8,15,37
10,O-P-Rb,197.6180066,2.763499679,19.76180066,-6.877258203,-2.62669845,FALSE,4.281,3.6307,-0.6503,-0.71715373,TRUE,FALSE,FALSE,NM,0.0017223,8.72E-06,0.00086115,Orthorhombic,7.348147027,7.348147027,4.862531,90,90,131.1772254,O,P,Rb,8,15,37
40,O-P-Rb,710.7564179,3.073442794,17.76891045,-6.926567784,-2.676008031,FALSE,5.3646,4.6916,-0.673,-0.70610773,TRUE,FALSE,FALSE,NM,0,0,0,Monoclinic,4.60648002,11.86328964,14.51769467,63.62141224,90,90,O,P,Rb,8,15,37
20,O-P-Rb,351.4652349,3.107660409,17.57326174,-6.917475896,-2.666916143,FALSE,4.7607,4.1338,-0.6269,-0.57002916,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.51776972,6.09760948,12.75847234,90,90,90,O,P,Rb,8,15,37
10,P-Rb-S,282.4684458,2.50004079,28.24684458,-4.741105192,-0.9788879319,TRUE,1.8376,2.6504,0.8128,0.97225391,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,7.024475613,7.257306805,7.257306958,72.93797437,61.0557326,61.05572351,P,Rb,S,15,37,16
30,P-Rb-Se,936.9033196,3.75729861,31.23011065,-4.181909744,-0.8051613375,TRUE,1.123,2.0681,0.9451,1.00377956,FALSE,FALSE,FALSE,NM,0,0,0,Trigonal,7.474135477,7.473874796,19.36625941,89.99932197,90.00194187,119.9973452,P,Rb,Se,15,37,34
5,O-Pa-Rb,84.09243656,7.197670045,16.81848731,-8.604355962,-3.528031478,TRUE,3.001,5.9575,2.9565,3.0249023,FALSE,FALSE,FALSE,NM,0,0,0,Cubic,4.38112501,4.38112501,4.38112501,90,90,90,O,Pa,Rb,8,91,37
5,Br-Pb-Rb,214.2258079,4.126661791,42.84516159,-3.493827592,-1.623374365,FALSE,1.7508,2.1392,0.3884,0.53788979,TRUE,FALSE,FALSE,NM,0.0006075,2.84E-06,0.0006075,Monoclinic,5.985084363,5.985084363,5.980424008,89.94260671,89.94260671,90.06771908,Br,Pb,Rb,35,82,37
10,Br-Pb-Rb,367.8035852,4.807117123,36.78035852,-3.533220957,-1.662767731,TRUE,2.8211,2.7168,-0.1043,-0.05735053,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.458387341,7.676617825,11.22836159,90,90,106.8458384,Br,Pb,Rb,35,82,37
5,Cl-Pb-Rb,187.4513358,3.534781906,37.49026716,-3.876167596,-1.828409371,FALSE,2.1963,2.9087,0.7124,0.85996495,TRUE,FALSE,FALSE,NM,0.0023644,1.26E-05,0.0023644,Cubic,5.723076,5.723076,5.723076,90,90,90,Cl,Pb,Rb,17,82,37
10,Cl-Pb-Rb,321.3275546,4.124138005,32.13275546,-3.914520416,-1.866762191,TRUE,3.263,3.3802,0.1172,0.15944176,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.276082772,7.340583959,10.6939405,90.00075316,89.99625657,106.8102266,Cl,Pb,Rb,17,82,37
5,Cl-Pb-Rb,186.7645804,3.547779715,37.35291609,-3.87638783,-1.828629605,FALSE,2.1948,2.9385,0.7437,0.79713052,TRUE,FALSE,FALSE,NM,0.0006274,3.36E-06,0.0006274,Monoclinic,5.717154663,5.717154663,5.713945627,89.90838683,89.90838683,90.07350049,Cl,Pb,Rb,17,82,37
10,F-Pb-Rb,245.4732397,4.730691528,24.54732397,-4.744235088,-2.658711479,FALSE,3.4164,2.6761,-0.7403,2.67630758,FALSE,FALSE,FALSE,NM,0.0001728,7.04E-07,8.64E-05,Orthorhombic,11.09595818,6.840403326,8.16558,53.35437831,42.61618935,35.80034673,F,Pb,Rb,9,82,37
20,F-Pb-Rb,451.6557897,5.142226455,22.58278948,-4.850092279,-2.764568669,FALSE,4.017,3.827,-0.19,3.8268885,TRUE,FALSE,FALSE,NM,0.0003589,7.95E-07,8.97E-05,Triclinic,4.741703412,4.764575094,20.67693634,89.19034702,104.7699298,90.08098369,F,Pb,Rb,9,82,37
10,F-Pb-Rb,204.3889973,5.681608064,20.43889973,-4.865931515,-2.780407906,TRUE,3.8195,4.3035,0.484,0.48404489,FALSE,FALSE,FALSE,NM,0,0,0,Trigonal,9.361063103,6.446879579,6.791094373,58.21800898,43.5242133,46.49083906,F,Pb,Rb,9,82,37
5,F-Pb-Rb,114.9128926,5.05277584,22.98257853,-4.831842524,-2.746318915,FALSE,3.0445,4.2646,1.2201,1.28653586,TRUE,FALSE,FALSE,NM,0.0001031,8.97E-07,0.0001031,Cubic,4.861716,4.861716,4.861716,90,90,90,F,Pb,Rb,9,82,37
20,F-Pb-Rb,411.7145987,5.641083308,20.58572994,-4.810492064,-2.724968454,FALSE,3.996,4.1262,0.1302,0.21760556,FALSE,FALSE,FALSE,NM,0.0013513,3.28E-06,0.000337825,Triclinic,4.685139,4.948026556,17.83619439,90.98935837,95.20667924,89.91413782,F,Pb,Rb,9,82,37
10,F-Pb-Rb,204.6166109,5.675287896,20.46166109,-4.865671278,-2.780147669,FALSE,3.7853,4.1879,0.4026,0.52163301,FALSE,FALSE,FALSE,NM,0,0,0,Monoclinic,6.49086705,6.49086705,6.390391423,63.32526142,63.32526142,63.48656039,F,Pb,Rb,9,82,37
20,I-Pb-Rb,886.2002704,5.047056939,44.31001352,-3.088990618,-1.266334579,TRUE,2.4518,3.6963,1.2445,1.35034267,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,4.82902567,10.46796539,17.5311371,90,90,90,I,Pb,Rb,53,82,37
5,Br-Pd-Rb,148.2460536,4.834451317,29.64921072,-3.435351548,-1.271451373,FALSE,0,0.6856,0.7095,0.69780839,FALSE,TRUE,FALSE,NM,0.0002115,1.43E-06,0.0002115,Orthorhombic,5.296201,5.289077,5.292232488,89.95704088,90,90,Br,Pd,Rb,35,46,37
5,Br-Pd-Rb,148.2460363,4.834451881,29.64920726,-3.435340548,-1.22108945,FALSE,0,0.6856,0.7095,0.69780839,FALSE,TRUE,,,,,,Monoclinic,5.296201362,5.292232081,5.289076872,90.04296173,89.97922295,90.01098389,Br,Pd,Rb,35,46,37
5,Cl-Pd-Rb,121.1162485,4.089050553,24.2232497,-3.77837043,-1.437165257,FALSE,0,,,1.00687889,FALSE,TRUE,FALSE,NM,0.0026901,2.22E-05,0.0026901,Cubic,4.94767089,4.94767089,4.94767089,90,90,90,Cl,Pd,Rb,17,46,37
5,F-Pd-Rb,82.06816614,5.035813275,16.41363323,-4.498189628,-2.119219071,FALSE,0,,,0.81499817,FALSE,TRUE,FALSE,NM,7.18E-05,8.75E-07,7.18E-05,Cubic,4.345685,4.345685,4.345685,90,90,90,F,Pd,Rb,9,46,37
5,O-Pd-Rb,70.35850277,5.661576907,14.07170055,-4.974970446,-0.771529036,FALSE,0,,,0.99726565,FALSE,TRUE,TRUE,FM,2.185399,0.03106090826,2.185399,Cubic,4.128309,4.128309,4.128309,90,90,90,O,Pd,Rb,8,46,37
5,O-Pt-Rb,69.17709751,7.886571278,13.8354195,-5.268046396,-0.886354684,FALSE,0,,,2.05720544,FALSE,TRUE,TRUE,FM,1.7383094,0.02512839455,1.7383094,Cubic,4.105072,4.105072,4.105072,90,90,90,O,Pt,Rb,8,78,37
5,O-Pu-Rb,78.55915213,7.978663495,15.71183043,-8.99899963,-2.883948086,FALSE,0,,,4.39601391,FALSE,TRUE,TRUE,FM,2.9999998,0.03818778231,2.9999998,Cubic,4.28283457,4.28281789,4.28287974,90,90,90,O,Pu,Rb,8,94,37
5,O-Rb-Re,63.23802019,8.394151231,12.64760404,-7.627734916,-1.970647027,FALSE,0,,,4.07677011,FALSE,TRUE,FALSE,NM,0.0002484,3.93E-06,0.0002484,Cubic,3.984062,3.984062,3.984062,90,90,90,O,Rb,Re,8,37,75
5,O-Rb-Rh,66.07194958,5.940555901,13.21438992,-5.74644687,-1.106120248,FALSE,0,,,1.89204391,FALSE,TRUE,TRUE,FM,2.3490745,0.03555327964,2.3490745,Cubic,4.042708,4.042708,4.042708,90,90,90,O,Rb,Rh,8,37,45
5,O-Rb-Ru,62.97762089,6.184041013,12.59552418,-6.45818619,-1.435840634,FALSE,0,,,3.19489095,FALSE,TRUE,FALSE,NM,0.0416099,0.0006607093029,0.0416099,Cubic,3.978586,3.978586,3.978586,90,90,90,O,Rb,Ru,8,37,44
30,O-Rb-S,572.7515827,2.879475506,19.09171942,-6.069781628,-2.074644667,FALSE,5.0206,3.6897,-1.3309,-1.26804269,FALSE,FALSE,FALSE,NM,0,0,0,Trigonal,10.12309926,10.12310853,6.453717471,89.99853468,90.00193683,120.0003818,O,Rb,S,8,37,16
5,O-Rb-Sb,68.4450321,6.192016145,13.68900642,-5.789894704,-1.796629408,FALSE,0,,,3.56299808,FALSE,TRUE,FALSE,NM,5.40E-05,7.89E-07,5.40E-05,Cubic,4.09054,4.09054,4.09054,90,90,90,O,Rb,Sb,8,37,51
10,Br-Rb-Sc,319.4504706,3.848013174,31.94504706,-4.418660071,-2.024242438,FALSE,0,,,3.61565531,FALSE,TRUE,FALSE,NM,4.70E-06,1.47E-08,2.35E-06,Hexagonal,6.13981006,7.750782915,7.751524807,120.0033702,89.99956561,90.00103866,Br,Rb,Sc,35,37,21
10,Cl-Rb-Sc,273.0907702,2.879533009,27.30907702,-4.874307268,-2.302584637,TRUE,0,4.2413,4.2743,4.25834649,FALSE,TRUE,FALSE,NM,2.00E-07,7.32E-10,1.00E-07,Hexagonal,7.311757677,7.311745027,5.89839408,90.00001326,89.99993037,120.0000509,Cl,Rb,Sc,17,37,21
